interaction_kind,n_atoms,lmp_type_tuple,term_count,source_term_types,coeff_param_sets
improper,4,"[81,84,85,80]",1,[50],"[[""0.000"",""-1"",""2""]]"
improper,4,"[81,84,86,80]",1,[51],"[[""0.000"",""-1"",""2""]]"
improper,4,"[82,87,88,80]",1,[52],"[[""0.000"",""-1"",""2""]]"
improper,4,"[82,87,89,80]",1,[53],"[[""0.000"",""-1"",""2""]]"
improper,4,"[29,38,39,24]",1,[19],"[[""0.000"",""-1"",""2""]]"
improper,4,"[29,38,40,24]",1,[20],"[[""0.000"",""-1"",""2""]]"
improper,4,"[32,42,43,25]",1,[21],"[[""0.000"",""-1"",""2""]]"
improper,4,"[32,42,44,25]",1,[22],"[[""0.000"",""-1"",""2""]]"
improper,4,"[35,45,46,26]",1,[23],"[[""0.000"",""-1"",""2""]]"
improper,4,"[35,45,47,26]",1,[24],"[[""0.000"",""-1"",""2""]]"
improper,4,"[49,55,56,36]",1,[31],"[[""0.000"",""-1"",""2""]]"
improper,4,"[49,55,57,36]",1,[32],"[[""0.000"",""-1"",""2""]]"
improper,4,"[51,58,59,37]",1,[33],"[[""0.000"",""-1"",""2""]]"
improper,4,"[51,58,60,37]",1,[34],"[[""0.000"",""-1"",""2""]]"
improper,4,"[53,61,62,41]",1,[35],"[[""0.000"",""-1"",""2""]]"
improper,4,"[53,61,63,41]",1,[36],"[[""0.000"",""-1"",""2""]]"
